@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"rt @fcoel rt @earcos: woooow !! foto di crack causata dal terremoto http://twitpic.com/15o1fc / via @mezvan","6","2","2","107","17","0","1"
"se hanno un conoscente in Cile e stanno cercando informazioni o se vogliono donare unicef ​​o un aiuto diretto ... e se non lo sono ... http://bit.ly/9ptnhv","5","5","1","160","28","0","1"
"@movistarchile great movistaar !! Era l&#39;uniko che sevia per ore! e ho entel .. e non ha funzionato","3","4","1","102","18","0","1"
"rt @stark: a Mon hanno apparentemente messo insieme l&#39;edizione di oggi alcuni auquénidos metamorfizzati.","3","1","2","109","17","0","0"
"Ho già visto lo stesso film e ridevo sempre nelle stesse parti e adoro quel film","4","2","0","81","16","0","0"
"@ale_azocar qui a casa mia mia nonna e mio fratello dorme solo","3","2","0","62","12","0","0"
"@coyd_x tutto bene a chilo","1","1","1","26","5","0","0"
"quello che l&#39;aeroporto SCL è un fallimento epico. Transitando così tante persone la struttura non può crollare di quella menera.","5","4","2","135","21","0","1"
"@ tele13online tutte le notizie su chiguayante e hualqui?","3","0","0","57","8","0","1"
"rt @albertoravell: la villa che ha un malvagio vecchio a Santiago non ha subito alcun danno nel terremoto.","5","1","3","106","18","0","1"
"rt @alvaro_caceres: l&#39;intera città di Juan Fernandez è scomparsa. tutto. mio fratello è stato miracolosamente salvato","4","2","2","124","16","0","1"
"Dobbiamo sapere di prendere. nulla è stato segnalato ad aya per favore ... @tvn_monica","2","3","1","87","12","0","1"
"pagina facbookgente alla ricerca di persone in Cile http://tinyurl.com/yfgzn5v in un altro modo + per comunicare ora 450 persone registrate","6","3","0","139","22","0","1"
"rt @ juanda83: abbiamo bisogno di informazioni da parte di gerardo antonio jara ferrada e della famiglia talcahuano dopo #terremotochil","8","4","0","135","19","1","1"
"puq: il vento fa germogliare il fuoco nelle barre di loteo. a quanto pare è più complesso di quanto non fosse pochi giorni fa","4","5","2","127","23","0","0"
"ora se pedalare per 20 km fino a punta lara andata e ritorno.","3","2","0","61","13","0","0"
"@tvn_mauricio qui in pto montt stiamo aprendo le reti wifi in modo che le persone abbiano libero accesso a internet e conoscano le loro famiglie!","9","3","0","145","25","0","1"
"rt @grmadryn rt @paniko: mappa collaborativa con tutti gli scambi aperti nelle città cilene. rt porfa http://tinyurl.com/yfplktu","7","2","3","129","20","0","1"
"@ lirayeen ... ma ancora non so nulla di talco","1","2","1","46","8","0","0"
"un grande abbraccio a tutti","1","0","1","27","5","0","0"
"mi ha dato la gioia di vedere ara nel msn per sapere che è l&#39;ela","3","4","1","69","16","0","0"
"rt @ tvn_mauricio: rt @movistarchile oggi fino alle 23:59 le chiamate nazionali a lunga distanza (rete fissa) saranno grati","5","0","1","123","19","0","1"
"pianificando attività di super mega anime in cartag","3","2","0","52","8","0","0"
"rt @ danjav32: la città di pelluhue nel Cile è stata devastata dallo tsunam","6","2","1","77","12","0","1"
"@ tvn_monicar, il sunami sarebbe venuto in Giappone ????","3","2","0","56","7","0","0"
"zona di stato: |","2","0","0","16","3","0","0"
"@panzho dire che s","0","1","0","18","4","0","0"
"@djdroga vice leader matucana vicino con mapocho stgo. Centro. c&#39;è tutto ... un po &#39;congestionato chiudono alle 22:00","7","2","1","126","20","0","0"
"Bachelet conferma 708 morti: 541 nel maul","4","1","0","41","7","0","1"
"rt @adryx: il presidente Bachelet annuncia che ci sono più di 700 morti in Cile a causa del terremoto http://bit.ly/b1abj6 #terremotochile","7","4","2","139","24","1","1"
"@onetickettoride ce l&#39;avrà in cunta per quando vado in italia (?","2","3","1","69","12","0","0"
"sentimenti contrastanti: dolore e angoscia per le persone che hanno perso tutto e rabbia e vergogna per il saccheggio. andiamo Cile!","8","3","2","132","21","0","0"
"@celestejaviera si .. So solo che puoi arrivare ad essere in avio","1","4","1","65","11","0","1"
"rt @tvstargirl: @snscafe chillán è senza comunicazione, ha detto un amico che ha famiglia lì e sta provando dal terremoto","7","4","2","124","20","0","1"
"offre il ragazzo basso calderón aiuta il Cile ... e noi che ci aiuta? angangue","2","4","3","79","15","0","0"
"@reportwiteros Sto cercando un&#39;emergenza per la famiglia rivas garay che è nella città di Santa Juana Concepcion si prega di avvisare","9","4","2","139","22","0","1"
"dra. polo e felipe viel inviano i saluti da Miami in meg","3","1","0","56","12","0","0"
"@ mxperez Mi sto chiedendo informazioni sulla curanipe! ... ci sono corpi che galleggiano nel mare ... ci sono famigliari e amici lì ... per favore mandate qualcuno","8","6","5","165","24","0","1"
"rt @a_parraguez: in pichilemu: la città è senza elettricità e senza comunicazione. La connettività stradale è stata regolarizzata. per favore ...","6","2","2","150","18","0","1"
"I @potq sono già morti, anche se è crudele, ma dobbiamo controllare ciò che segue e la sicurezza dei sopravvissuti","3","4","2","117","19","0","0"
"mi dà i brividi per ascoltare le registrazioni di #terremotochile","3","2","1","66","10","1","0"
"rt @ tvn24h: coprifuoco: solo la concezione conferma la misura per stasera #terremotochile # 24h","5","3","0","96","13","2","1"
"rt @noticiasvenezue: #freemediave il nostro blog ha annunciato il terremoto cileno (e haiti): nel novembre 2009 (segue) http://tl.gd/ckd25","4","5","0","138","21","1","0"
"Ho bisogno di sapere di luciano buchhosrt cardenas e della famiglia chiguayante","4","3","0","79","12","0","1"
"invia benedizioni ai fratelli di Chil","3","0","0","37","6","0","0"
"@adnradio google aiuta a trovare persone qui è il link! quindi puoi dirlo alla radio http://chilepersonfinder.appspot.com/?lang=en","5","4","0","131","20","0","1"
"buona diaaaaaaaaa: b arre che è 6,20: | ma ieri sono partito e buono. un garcha la festa uu","3","4","0","92","18","0","0"
"Vado alla federazione dei miei","1","1","1","30","5","0","0"
"Se sei a Santiago e hai una macchina bajit","3","2","0","42","9","0","0"
"il terremoto ha lasciato il kiero fangoso per sapere come vanno le cose a osorno, si spera che qualcuno possa darmi dei dati","5","4","2","124","23","0","1"
"@cooperativa @ tele13online e cosa succede con cañete ????","3","1","1","59","8","0","0"
"Qualcuno sa bancomat in conchali ??","2","1","1","35","5","0","0"
"rt @rafaeldonoso: ho 4000 litri di latte al giorno. angeli da regalare Ho solo bisogno di un camion adatto per trasportarlo. #terremotochile","7","4","1","140","22","1","1"
"@tvn_mauricio ci sono settori in valpo in cui l&#39;acqua è già tagliata ... come dice esval non c&#39;è il taglio dell&#39;acqua","5","4","3","132","24","0","1"
"Ci saranno tagli d&#39;acqua a Santiago durante la settimana?","3","1","1","61","11","0","0"
"# # Quieroquedycdiganlaverdadantesdel2012 quieroquedycdiganlaverdadantesdel2012 le vondys mai smettere di essere illusi ajajajaajaja","1","5","0","132","10","2","0"
"rt @cruzrojainforma: bachelet: crittografato nel 708 il defunto confermato","3","1","1","74","9","0","1"
"@tvn_mauricio Sto cercando Pascale Polette e Macarena Guzman che erano ieri nel thread prima dello tsunami e non sappiamo nulla di loro","8","3","3","135","22","0","1"
"musica carina dei fratelli http://www.youtube.com/watch?v=c2i5xiymgq4","2","2","0","69","11","0","0"
"Ho visto uno spot Disney in cui tutti gli artisti Disney hanno detto cose per Haiti","6","2","1","83","16","0","0"
"@trincadoofsolar Lo voglio ma ho provato 2 volte e dice errore.","2","4","1","63","11","0","0"
"Finalmente comunico con la mia famiglia di conce","2","0","0","48","8","0","0"
"@tvn_mauricio esamina le notizie minuto per minuto su http://blog.budowebs.net","4","2","0","78","12","0","1"
"@ anyu2 comunica con la croce rossa","2","1","0","35","6","0","0"
"rt @cooperativa: l&#39;organizzazione sanitaria panamericana ha compromesso l&#39;arrivo di 2 impianti di trattamento delle acque","4","1","1","129","19","0","1"
"Farò delle lettere che formano justin bieber e le incollerò sul muro ..grosa (?","4","2","1","81","13","0","0"
"@seferene Ho appena letto del tuo sogno ... ti stai calmando","2","3","1","60","10","0","0"
"rt @cooperativa: rt @pablodka: @cooperativa stiamo cercando informazioni julio cesar hinojosa che vive in chepica per favore dicci qualcosa #buscapersonas","4","7","4","154","20","1","1"
"onde gigantesche hanno distrutto villaggi nel sud del Cile dopo il terremoto - notizie sul Cile http://bit.ly/bcouvi","8","1","0","116","19","0","1"
"rt @americaeconomia: terremoto cileno: utili mappe in Cile. aiutare. http://bit.ly/acfxep. Commercio: http://bit.ly/bvua0o. strade ... ...","7","1","1","138","19","0","1"
"rt @chuqui: mi informano che nell&#39;isola della moka hanno un problema serio","3","3","2","78","14","0","1"
"rt @ricky_martin: &quot;Voglio avere ancora 2 anni ed essere abbastanza ingenuo da pensare che se sono felice","2","4","0","109","18","0","0"
"rt @ekita_sempai: urgente nella città di tirua c&#39;era tsunami! (vicino a puerto saavedra","4","1","2","92","15","0","1"
"@crazyclau animo con le repliche ke per me mi toccheranno al 22 ° piano !! anoxe mi ha toccato dove il mio vecchio ma il lunedì: (","5","3","3","132","24","0","0"
"Fornitura elettrica per Pedro de Valdivia Temuco","4","0","0","48","7","0","1"
"è così che il terremoto è stato visto sul sismografo http://twitpic.com/15lylf","2","2","0","81","12","0","1"
"rt @biobiodeportes: scontri armati nell&#39;ottava regione durante la notte del coprifuoco ...","4","1","1","94","13","0","1"
"sono i @ 350","1","1","0","12","3","0","0"
"04- # terremotochile #chile #ayudachile notte di coprifuoco in Cile dopo il terremoto http://bit.ly/aeerog","5","2","0","106","16","3","1"
"non riesco a dormire ... come sarai @anahi? http://tinyurl.com/yeym3dn","0","3","0","70","11","0","0"
"#fuerzachile grazie a dio per essere nato ... vieni presto","2","3","0","58","9","1","0"
"rt @ juanpabloswett buone notizie all&#39;interno ... la ricostruzione del paese potrebbe generare 50 mila nuovi posti di lavoro temporanei nel corso del 2010.","7","1","1","159","24","0","0"
"@rodrigosepu Cerco javiera tapia durÁn. Stavo facendo lo zainetto da qualche parte ad Araucaní","4","4","0","96","15","0","1"
"ci sono persone con la vita apparentemente sulla riva del fiume nel concepimento.","5","1","1","81","13","0","1"
"rt @ carlospetit: ottimo chile per la tua organizzazione! #fuerzachile","2","1","0","70","9","1","0"
"@ tele13online Ho bisogno di alcune informazioni dalla famiglia di teresa Baeza laghi di Chillan sono amici e non sappiamo nulla su di loro.","9","3","2","140","23","0","1"
"rt @tomolava: Mi piace che quando il governo arretra è debi","1","4","2","60","10","0","0"
"@reportwiteros Ho bisogno di informazioni su san pedro de la paz (ideazione)","5","1","1","76","12","0","0"
"Cosa facciamo insieme per il Cile? Cosa facciamo insieme per cd juarez? Tutte le idee? http://bit.ly/cu9jng","4","2","2","107","19","0","0"
"forza chile dio ti benedica molte benedizioni per il popolo delle regioni ...","5","1","1","77","12","0","0"
"rt @mgsubercaseaux: rt @cruzjarvis: @mgsubercaseaux a tutti! nell&#39;udd san carlos abbiamo bisogno di un camion per portare le donazioni. chi s ...","4","5","4","149","23","0","1"
"@pantroman a mio modesto parere non sono bello come te ... guapito :-) ;-) hehe","4","1","1","79","12","0","0"
"@paolaberlin grazie .... notizie chicureo ???","3","1","0","45","4","0","0"
"rt @epiccolorado: per segnalare un bisogno di tweet in formato: #chile #needsita [elenco dei bisogni] #site [località] # numero [numero ...","9","5","1","140","19","4","1"
"@ornitorrincus guarda quando sei in discesa giù per la rampa per tenerti abbastanza forte da non finire ezquizofrénico ... fortuna.","4","3","0","133","20","0","0"
"rt @drebolledos: @pedro_copano siamo gli stessi che voglio sapere sui settori del concepimento come collao","2","3","3","106","15","0","0"
"qualcuno sa cosa succede nel settore del colla","2","2","2","46","8","0","0"
"rt @curvaspoliticas: #chileterremoto #chile non c&#39;è allarme di tsunami !!!!! Sto monitorando lo tsunami.","4","4","2","109","14","2","1"
"@conoscere tutto questo meno bene stai bene","0","2","1","43","7","0","0"
"@reportwiteros persone cercano il terremoto","2","2","0","43","5","0","0"
"@edobass quindi sembra che una parte di te sia il tuo cile ...","3","2","1","62","12","0","0"
"rt @robegonzal: donazione di sangue: ospedale militare e posta centrale non ricevono più donatori di sangue diffondere la parola #terremotochile","7","3","1","145","20","1","1"
"@josenidquintero terra ha catturato il tremore della vigna. http://mundospotproducciones.blogspot.com/2010/03/shakira-preocupada-por-chile.html","3","3","0","143","19","0","1"
"il Cile sta raccogliendo cibo non deperibile nel seminario pontificio minore di padre errázuriz 7001. http://bit.ly/as5xko","6","2","0","123","20","0","1"
"rt @neapax: @ tele13online non dimenticare la regione di o higgins per favore. nei media saltano dal re al maul","5","4","1","111","19","0","0"
"Lunedì 22 alle 9 di sera vogliono spegnere le luci: // a sanz e tutta la sua banda di nacos","7","1","0","92","19","0","0"
"Spero che non sarà più previsto","0","2","0","33","6","0","0"
"rt @elnacionalweb ambasciatore del Cile in venezuela: gli aiuti umanitari arriveranno nelle prossime ore verso le aree colpite","7","1","1","126","18","0","1"
"il settore occidentale lascia pochissima acqua","2","1","0","46","6","0","0"
"@copano la chiesa raccoglierà solo spaghetti","1","2","0","45","6","0","1"
"@cristalvanny erano solo alcune gocce pazze, niente di più ...","1","1","1","63","9","0","0"
"rt @makkkita: per favore aiuta chiguayante a dire cosa sta realmente accadendo anche se non hanno luce o acqua. i ladri minacciano ...","4","6","2","134","22","0","1"
"rt @ mckrena: rt @phettexs: coprifuoco 24 ore in tutti i bio bio già !!! chiediamo al governo in massa per favore !!! enorme ora","5","2","2","129","22","0","0"
"qualcuno può confermarmi ... se i sake alle case in conce sono passati prima o dopo le dichiarazioni del sindaco?","6","2","1","114","19","0","0"
"@espinozacast chi mente?","1","1","1","24","3","0","0"
"rt @paolomeneguzzi: http://twitpic.com/1634ne - forza chile- facci sapere se hai visto queste due ragazze; perso dal terremoto.","5","4","1","127","19","0","1"
"rt @ nachx: dall&#39;Argentina arriva un contingente di 50 medici. Grazie, fratelli argentini! #terremotochile","4","3","0","110","15","1","1"
"difesa minima: domani un battaglione di paracadutisti e due gruppi di forze speciali in totale 250 uomini vengono trasferiti al concepimento.","8","1","0","141","21","0","1"
"Non mi sento nella mente perché ci sono persone così rattrite che non è abbastanza per rubare supermercati e negozi di armi","5","5","2","126","21","0","0"
"#terremotochile #concepcion viene demolito edificio bruciato in conce e si crede che ci sia un vigile del fuoco in diretta 13.cl","6","6","2","128","22","2","1"
"@gviscarra fortuna! ... ci parliamo!","1","1","1","36","4","0","0"
"@tvn_monicar il negozio il polare è in frittura d&#39;angolo lincoyan","4","2","0","70","11","0","0"
"rt @matias_carrozzi: siamo un gruppo di vigili del fuoco specializzati di stgo. Chi ci porta al maule? @ afpa1 @diariolahora @carolafuentes","6","4","3","139","20","0","1"
"rt @josemanuelr: #caracha rt @marycertad: @ areset4ll: il terremoto nel Cile ha cambiato l&#39;asse della terra accorciando il giorno http://bit.ly/ah ...","6","7","2","154","24","1","1"
"@nadaqueaportar dove sei e come è l&#39;intensità dell&#39;acqua?","1","2","0","67","11","0","0"
"patricia avilez martinez comunica ai suoi parenti in curico che sta bene. (radio nuovo mondo) #lota","6","4","0","99","16","1","1"
"@pauupu per la vittoria non ha ancora la luce d:","3","2","0","48","10","0","1"
"rt @copano: cosa succede alle tue comuni? Ho bisogno di informazioni rapido. // qui nel centro stgo tutto ok (settore san diego)","8","4","3","128","21","0","0"
"@rodrigosandoval, per favore, ci vediamo domani all&#39;ufficio Omaha nella casa dello sport.","7","1","1","93","14","0","0"
"rt @anahi: tutti i biglietti e tutto il concerto in metropolitana saranno per il Cile. Ti aspetto lì il 25 marzo. chile I am (cont) http: // tl ...","8","2","2","148","27","0","0"
"@sebastianpinera: nessun aiuto governativo è ancora arrivato alla costituzione","3","1","0","79","8","0","1"
"rt @crishno: non dimenticarlo e che il colonnello looter diventa famoso fino al duello","3","1","0","86","14","0","0"
"vuoi aiutare ... lasciare le tue donazioni nel comune di Penhalole","2","2","0","66","10","0","1"
"rt @ tvn24h: i vicini organizzati si difendono dal saccheggio: i carabineros sostengono il lavoro e arrestano i saccheggiatori #terremotochile","5","4","1","142","19","1","1"
"domani a San Felipe è possibile concedere aiuti a tutte le vittime del con ... dalle 9:30 del mattino nella scuola per insegnanti","8","2","0","130","22","0","1"
"rt @ dmatamala immensa maggioranza di cileni onesti e solidali che &quot;mettono le spalle&quot; alla catastrofe vincono i criminali / vamochile","5","3","0","144","21","0","0"
"il terremoto in Cile modifica l&#39;asse della terra http://bit.ly/bwz6ww t________t","5","2","0","84","15","0","1"
"Dove devi portare vestiti e cibo?","2","1","0","33","6","0","0"
"Non può essere che normalmente non posso prendere una pillola, non posso essere così deforme, ahahahaha","1","3","0","105","16","0","0"
"rt @xcaamilaa: @mileycyruschile Ho bisogno di sapere di una persona chiamata genesis belen city aguirre che era in concepcion qualsiasi co ...","7","6","1","142","21","0","1"
"cercando di contattarmi con la famiglia #teno, non so nulla di loro dalle fonti della famiglia Veter di #terremotochile","7","4","1","119","19","2","1"
"sarà l&#39;inizio della fine ????? prima hait","3","2","0","46","8","0","0"
"novità: nasa sostiene che il terremoto ha cambiato asse di terra - secondo Richard Gros","7","2","0","88","14","0","1"
"rt @barbaragallardo: qui siamo pronti e disponibili. ricorda che oggi faremo una raccolta di donazioni se non puoi mobilitare ...","3","4","1","129","19","0","1"
"@buenosdiatodos abbiamo bisogno di sapere diego muñoz fredes o graciela fredes de chiguayante porfa non si sa nulla di loro","4","4","3","124","21","0","1"
"il prossimo terremoto potrebbe essere tra il 2032 e il 2038. ma chi lo insegna? nessuno xq camminano tds ls wnes molto occupato","2","5","4","127","23","0","0"
"@dynation baby very cute &quot;we are the world&quot; quello che mi piace di più è quando canti","4","5","3","97","18","0","0"
"@tomassonbz qui ci sono voci che taglieranno l&#39;acqua. Mi hanno detto domenica ma non è successo niente. lu","2","5","5","111","19","0","1"
"rt @patobancoestado: clienti della regione del maule e bio-bio: i pagamenti di 60 giorni di credito sono posticipati","9","2","1","116","19","0","1"
"rt @ elmostrador: recupero della situazione dell&#39;approvvigionamento di energia elettrica nelle regioni meridionali colpite dal terremoto http://elmo.st/9bpma2","9","2","0","162","21","0","1"
"5 marzo, teléton chile, aiuta il Cile, andiamo, chilito, linta, andremo avanti, lorena Cile","5","4","0","92","15","0","1"
"rt @fabriziocopano: urgente in costituzione è apparso Cristian Beas Lopez di 16 anni. è disabilitato ed è solo in quella città ... guarda ...","6","6","1","145","19","0","1"
"#nota @anahi realizzerà tre concerti per il Cile http://bit.ly/an7mxv","3","3","0","70","12","1","1"
"rt @paropli: @potq gesta foundation offre 15 sistemazioni a curicó per i professionisti che desiderano trasferirsi in aiuto: contattare il 6 ...","5","4","2","145","21","0","1"
"di nuovo trema in temuco","2","0","0","24","5","0","1"
"rt @ carloszarate13: le chiese di tutto il paese riceveranno solo cibo non deperibile da 12 ore. informazioni su: http://tinyurl.com/yz ...","5","1","1","139","22","0","1"
"@ ronaldo1ro ciao ronnie Sono analia sorella di val_arg e ti sto ascoltando !! mandami un saluto o un piccolo messaggio qui porfaaa","5","4","1","131","21","0","0"
"Presidente: Con il massimo rispetto, Santiago non è la stessa di Chil","4","1","1","70","11","0","0"
"rt @infosismos: graf. sequenza di terremoti dopo il terremoto in Cile fino al 2 marzo 201","6","1","1","89","16","0","0"
"@ladymustaine Sono felice di leggere che ... forza e incoraggiamento!","3","2","0","69","9","0","0"
"il giorno è ora più breve. http://www.fayerwayer.com/2010/03/el-terremoto-en-chile-cambio-el-eje-de-la-tierra-acortando-el-dia/","1","1","0","129","24","0","1"
"Che situazione forte !!! ... in Cile ... hanno inviato costumi da bagno e cravatte ... come collaborazione ....","5","2","0","111","14","0","0"
"rt @ejercito_chile: mappa con il dispiegamento dell&#39;esercito nelle aree colpite http://is.gd/9xona #terremotochile #talca #constitucion","6","4","1","139","19","3","1"
"[news] u2018supervivianu2019 salvato condor dalle macerie dopo il terremoto cileno: il personaggio immaginario ispirato ... http://bit.ly/ds2c9l","5","2","0","144","18","0","0"
"rt @los_bunkers: stiamo ancora cercando gregorio madinagoitia y flia. insegnante di musica bottatrice","6","1","1","101","13","0","1"
"il 93 ho dovuto classificare le donazioni e io","1","1","1","46","9","0","0"
"Sono disperato per il mio amico wn..Io ho bisogno di informazioni da esteban ortiz chandia da #talca porfa se qualcuno sa qualcosa twiteeme","7","5","3","139","24","1","1"
"rt @rennaaa: @reportwiteros per favore .. l&#39;aiuto in valparaíso è raccolto nella casa centrale del pucv ... il cibo è necessario! #te ...","6","4","2","144","21","1","1"
"@muchogustomega: cerco le mejias della famiglia salgado di #talcahuan","5","3","0","69","9","1","1"
"Spero che tutto accada molto presto per tornare poi alla normalità","1","3","1","67","11","0","0"
"aumento a 795 morti in Cile. http://bit.ly/98abbp","3","0","0","49","10","0","1"
"È una forte preoccupazione che i tremori abbiano sofferto negli stessi anni di disaccordo, cioè 25 anni?","6","2","1","106","16","0","0"
"rt @ong_ae: se qualcuno ha contattato dopo il terremoto con nicolás ormeñ","3","1","2","75","13","0","1"
"@kotaright aaaaa perché sei unico: p hahahahahaha&gt;.","2","1","0","55","8","0","0"
"rt @ maxcolodro comandante in capo del fach: due ore dopo il terremoto avevamo gli aerei pronti","5","3","0","95","16","0","1"
"rt @estela_or: #aviso #rptw Sto cercando manuel felipe pardo bustamante was sta cross walking to sn frndo 2 giorni fa porfa info a 9614618 ...","8","7","2","142","24","2","1"
"che buffo saluto xdgran","1","1","0","23","4","0","0"
"c&#39;è dio noo","3","0","0","16","4","0","0"
"@fernandopaulsen qui nel centro di Santiago nella Plaza de Armas questa scopa una folla di saccheggiatori.","7","0","0","106","16","0","1"
"rt @ alejandrosanz: Cile urgente: per favore invia cibo ai cileni più colpiti. http://bit.ly/dzsrzr","4","2","2","100","16","0","1"
"http://www.latercera.com/contenido/661_230468_9.shtml anahí si unisce in aiuto alle vittime del terremoto","4","2","1","106","16","0","1"
"@panzy_scream un amico vive lì e mi ha detto quanto sta accadendo male","1","3","2","71","13","0","0"
"http://twitpic.com/169sfq - attraversamento d&#39;indipendenza chiuso con vesp norte express","2","0","0","92","13","0","0"
"rt @camcorvalan: urgente 7 mesi di gravidanza isolata in chiguayante contattare solo la cella sgt per favore rt: 99446993 #chile # ...","5","3","3","134","20","2","1"
"l&#39;assicuratore rsa afferma che il costo del terremoto sarà di $ 45 milioni per la società | americamerican .. http://tinyurl.com/ydapy74","6","4","0","142","22","0","1"
"per dio quel tragico che sono quelli dei telefe ... mettilo in onda .. dì a te stesso uno scherzo almeno in mezzo! Vuoi tagliare le vene per il Cile","8","3","4","149","28","0","0"
"Il terremoto in Italia lascia 3.000 sfollati, le repliche scuotono la regione http://t.co/ewcn9NAM tramite @univisioncom","7","2","0","120","19","0","1"
"RT @correoorinoco: il ministero pubblico tiene un seminario sulla municipalizzazione della giustizia in #Falcon http://t.co/M3fnXDAv #Zulia #Ve ...","10","3","0","147","20","3","0"
"RT @testoysiguiendo: Ma non ha garantito le loro vite ... Questa era la propaganda di Chávez che era in #Amuay (Foto) http://t.co/6OrXjLE ...","7","4","2","142","25","1","0"
"In 2dias lavoreranno di nuovo, ha detto il chacalito @SOSve: mi chiedo se ci sarà qualcosa del complesso di #amuay","4","4","4","115","20","1","1"
"Donatori di sangue di tutti i tipi sono necessari nell&#39;ospedale di Sierrade Pto.Fijo per assistere feriti dopo un&#39;esplosione nella raffineria di Amuay","10","2","0","158","27","0","1"
"RT @pburelli: #Amuay molti dei soldi per mantenere questa raffineria devono essere nei conti segreti di Rafael Ramírez e della sua famiglia ...","9","4","0","144","23","1","0"
"È insolito che il consiglio di amministrazione della PDVSA non abbia chiesto le dimissioni del responsabile della raffineria di Amuay","5","4","0","134","19","0","1"
"RT @MDalid: AIUTIAMO # Amuay.En Bqto Protezione civile Lara: situato in Avenida Las Ferias (presso il Complesso Feriale Sociedad Vzla Cruz Ro ...","16","1","0","145","22","1","1"
"Suggerisci qualcosa che è praticamente impossibile, che qui ... C&#39;è una perdita di gas di 3 o 4 giorni e nessuno presterà attenzione a questo # ChávezDice #Amuay","6","6","5","169","27","2","1"
"Le mie più sentite condoglianze ai colleghi che sono morti oggi nell&#39;esplosione della raffineria in Venezuela.","4","3","1","115","18","0","1"
"RT @FreddyGuevara: Sembra buono: colui che non voleva approfittare di una disgrazia come #Amuay tira una catena che non riporta, se non ...","4","6","3","139","22","1","1"
"RT @mayepri: Blackout nella città di San Rafael di Punto Fijo, a un chilometro dalla raffineria di Amuay, dove continua il fuoco.","9","2","0","130","22","0","1"
"RT @TamoaC: Nessuna dimissione ... Solo applausi #Amuay","5","1","0","55","7","1","0"
"E con cosa pagheremo la spilla e il melone? eh? con capre di capra! e stanno andando a mangiare le capre, eh? conchiglia e melone! #Amuay","9","4","0","137","26","1","0"
"Buona notte! Questo era ciò che i vigili del fuoco volevano dire in #AMUAY @LucioQuincioC @ GerardoMoreno82 @vzlamz @ AGOSTINI62 http://t.co/bhQbu4Kp","9","2","3","150","22","1","0"
"Vai ad avere #Sexo nella raffineria Amuay","3","3","0","41","7","1","0"
"@colominaM: RTMe dicono che Ramón Blanco, manager della Fire School, compagnia che ha spento il fuoco in #Amuay è uno dei 23.000 rimbalzati di PDVSA","10","5","1","150","26","1","0"
"VENEZUELA: Pdvsa conferma la fuoriuscita di petrolio nella raffineria di Curazao: la compagnia petrolifera statale Petróleos de Venezuela ha confermato oggi che è ... http://t.co/vdGIXxoT","9","3","0","189","27","0","0"
"RT @YENNIRET: #Falcon ... Che valore ha per te avere successo nella tua terra? #CalaEchameUnaAyudaita","5","4","1","101","14","2","0"
"Un fulmine ha ucciso un operaio che lavorava in una raffineria finanziata dal Venezuela in Nicaragua http://t.co/4vlXm0vP","5","3","1","121","20","0","0"
"RT @KAOSVENEZUELA: Attento a questo: @NewsVenezue: #Amuay: 3.3 GIORNI DI BENZINA DEL &#39;95 RIMANERE PER 10 DI (cont) http://t.co/OinABprF","7","2","1","139","24","1","0"
"La raffineria di Chalmette in Louisiana, una joint venture tra Exxon e Petróleos de Venezuela, che aveva sospeso ... http://t.co/002psAqU","7","2","1","138","23","0","0"
"Rafael Ramírez: la raffineria Amuay riporta una produzione di 170 mila barili al giorno http://t.co/i0jBrX61","6","2","0","109","19","0","0"
"L&#39;Argentina ha ricevuto le sue nazionali in vista della partita contro il Paraguay http://t.co/GLyAl3JE #costarica","4","3","0","118","20","1","0"
"In #Desamparados #TemblorCR forte e prolungato.","3","1","0","47","6","2","1"
"#temblorcr molto forte in guadalupe con oggetti in caduta @ameliarueda @RadioReloj","4","1","0","82","11","1","1"
"#temblorcr Un forte terremoto si è sentito anche in territorio nicaraguense","2","3","1","76","10","1","1"
"@MARACAYINFORMA Terremoto in Costa Rica, magnitudo 7.9.","4","0","0","55","8","0","1"
"L&#39;allarme tsunami causato dal terremoto in Costa Rica raggiunge l&#39;Ecuador, siamo stati salvati? ._.","3","3","0","107","18","0","1"
"@elsalvadorcom: Secondo USGS, il terremoto di 7.9 è stato avvertito pochi minuti fa (8:42) a #CostaRica con epicentro a Guanacaste.","7","1","0","132","21","1","1"
"@CNNEE: Dopo il terremoto di 7.9 a #CostaRica c&#39;è l&#39;allarme #tsunami per l&#39;intera area costiera da # America centrale a #Brasile #colombia","10","3","0","151","27","5","1"
"RT @teleSURtv: #UltimoMinuto: le autorità #CostaRica non hanno ancora riportato vittime o danni da terremoto di M 7.9","7","3","0","118","19","2","1"
"Allerta tsunami nei Caraibi dopo un terremoto di 7,9 vicino a Costa Rica","6","1","0","72","14","0","1"
"RT @SkyAlertMx: terremoto molto forte di 7,9 in Costa Rica #SismoEnVivo http://t.co/uKK0pwM4","4","2","0","92","16","1","1"
"Come sta il mio popolo dal Costa Rica dopo il terremoto? Wow 7.9 gradi mi danno notizie!","8","2","1","88","18","0","1"
"RT @el_dinamo: ORA | Avvertimento tsunami annullato per costa del Pacifico dopo il terremoto 7.9 Richter in Costa Rica http://t.co/fE4 ...","9","3","0","138","23","0","1"
