@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"Ultim'ora, Terremoto Abruzzo: almeno 70 morti, paesi distrutti, molti dispersi tra le macerie. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Italian_region Abruzzi_e_Molise Geographical_feature at_any_rate change death biology faith being property process_(computing) event_(philosophy) philosophy administrative_division country region Administrative_divisions_of_Germany Federal_republic Federated_state geography laggard straggler scrap debris Garbage_(band) Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:History_of_Abruzzo Abruzzi_e_Molise http://dbpedia.org/resource/Category:Geographical,_historical_and_cultural_regions_of_Italy http://dbpedia.org/resource/Category:History_of_Molise http://dbpedia.org/resource/Abruzzi_e_Molise http://dbpedia.org/resource/Abruzzi_e_Molise http://dbpedia.org/resource/Category:Death Death http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Senescence http://dbpedia.org/resource/Category:Demography http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Country_subdivisions_of_the_Americas http://dbpedia.org/resource/Category:Lists_of_states_of_Mexico http://dbpedia.org/resource/Category:Mexico_politics-related_lists http://dbpedia.org/resource/Category:Mexico_geography-related_lists http://dbpedia.org/resource/Category:Lists_of_country_subdivisions http://dbpedia.org/resource/Administrative_divisions_of_Mexico http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:Subdivisions_of_Mexico Administrative_divisions_of_Mexico http://dbpedia.org/resource/Administrative_divisions_of_Mexico http://dbpedia.org/resource/Debris http://dbpedia.org/resource/Category:Matter Debris http://dbpedia.org/resource/Debris","6","1","0","94","14","0","1"
"[ITALIAN NEWS] TERREMOTO ABRUZZO/ Maroni: oltre 50 i morti: Lo afferma il ministro dell'Interno, i.. http://tinyurl.com/clnl9r geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Italian_region Abruzzi_e_Molise Geographical_feature change death biology faith being property process_(computing) event_(philosophy) philosophy assert allege executive minister politician physician houseman Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:History_of_Abruzzo Abruzzi_e_Molise http://dbpedia.org/resource/Category:Geographical,_historical_and_cultural_regions_of_Italy http://dbpedia.org/resource/Category:History_of_Molise http://dbpedia.org/resource/Abruzzi_e_Molise http://dbpedia.org/resource/Abruzzi_e_Molise http://dbpedia.org/resource/Category:Death Death http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Senescence http://dbpedia.org/resource/Category:Demography http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Government_ministers http://dbpedia.org/resource/Minister_(government) http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:Government_occupations Minister_(government) http://dbpedia.org/resource/Minister_(government)","7","1","2","126","20","0","1"
"Un anziano morto per infarto dopo bomba d'acqua a #Senigallia #Marche Ambulanza bloccata e il medico l'ha raggiunto col verricello ma tardi aged dead pathology infarction friedcake doughnut dessert bakery_product food confectionery liquid water binary_compound material ingredient chemical_compound chemical_substance comune Senigallia town Italian_region Marche vehicle ambulance automobile medical_man physician human professional profession arrive attain lifting_device windlass simple_machine peripheral late http://dbpedia.org/ontology/Disease http://dbpedia.org/resource/Category:Gross_pathology Infarction http://dbpedia.org/ontology/Album http://dbpedia.org/resource/Infarction http://dbpedia.org/resource/Category:Causes_of_death http://dbpedia.org/resource/Infarction http://dbpedia.org/ontology/Food http://dbpedia.org/resource/Category:American_desserts http://dbpedia.org/resource/Doughnut http://dbpedia.org/resource/Category:Canadian_cuisine Doughnut http://dbpedia.org/resource/Category:World_cuisine http://dbpedia.org/resource/Category:Convenience_foods http://dbpedia.org/resource/Category:Snack_foods http://dbpedia.org/resource/Category:American_cuisine http://dbpedia.org/resource/Category:Articles_containing_video_clips http://dbpedia.org/resource/Category:Doughnuts http://dbpedia.org/resource/Doughnut http://dbpedia.org/resource/Water Water http://dbpedia.org/ontology/ChemicalCompound http://dbpedia.org/resource/Category:Oxides http://dbpedia.org/resource/Category:Water http://dbpedia.org/resource/Category:Hydrogen_compounds http://dbpedia.org/resource/Category:Liquids http://dbpedia.org/resource/Category:Inorganic_solvents http://dbpedia.org/resource/Category:Articles_containing_video_clips http://dbpedia.org/resource/Category:Oxygen_compounds http://dbpedia.org/resource/Water http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://dbpedia.org/resource/Category:Duchy_of_the_Pentapolis http://dbpedia.org/resource/Category:Pope_Pius_IX http://dbpedia.org/resource/Senigallia http://dbpedia.org/ontology/Settlement http://dbpedia.org/resource/Category:Papal_States http://dbpedia.org/resource/Category:Castles_in_Italy Senigallia http://dbpedia.org/resource/Category:Cities_and_towns_in_the_Marche http://schema.org/Place http://dbpedia.org/resource/Italy http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/resource/Category:Senigallia http://dbpedia.org/resource/Senigallia http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://dbpedia.org/ontology/Settlement http://dbpedia.org/resource/Category:NUTS_2_statistical_regions_of_the_European_Union http://dbpedia.org/ontology/AdministrativeRegion http://dbpedia.org/resource/Marche http://dbpedia.org/resource/Category:Wine_regions_of_Italy http://dbpedia.org/resource/Category:Picenum Marche http://dbpedia.org/resource/Category:Regions_of_Italy http://schema.org/Place http://dbpedia.org/resource/Italy http://dbpedia.org/ontology/Region http://dbpedia.org/resource/Category:Marche http://dbpedia.org/ontology/PopulatedPlace http://schema.org/AdministrativeArea http://dbpedia.org/resource/Marche Ambulance http://dbpedia.org/resource/Category:Ambulances http://dbpedia.org/ontology/MeanOfTransportation http://dbpedia.org/resource/Category:Medical_technology http://dbpedia.org/resource/Category:Emergency_medical_services http://dbpedia.org/resource/Ambulance http://dbpedia.org/resource/Ambulance http://dbpedia.org/resource/Physician http://dbpedia.org/resource/Category:Physicians Physician http://dbpedia.org/resource/Category:Healthcare_occupations http://dbpedia.org/resource/Physician http://dbpedia.org/resource/Category:Winches http://dbpedia.org/resource/Category:Mechanisms_(engineering) http://dbpedia.org/ontology/Device Winch http://dbpedia.org/resource/Winch http://dbpedia.org/resource/Category:Sailing_ship_components http://dbpedia.org/resource/Winch","8","4","0","139","24","2","1"
"il terremoto ha fatto più danni dei tedeschi geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography turn get more compensation indemnity total law West_Germanic German language language dialect phylum Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/ontology/Award http://dbpedia.org/resource/Category:Judicial_remedies http://dbpedia.org/resource/Damages Damages http://dbpedia.org/resource/Damages http://dbpedia.org/resource/Category:Languages_of_Denmark http://dbpedia.org/resource/Category:Verb-second_languages http://dbpedia.org/resource/Category:High_German_languages http://dbpedia.org/resource/Category:German_language http://dbpedia.org/resource/Category:Languages_of_Luxembourg http://schema.org/Language http://dbpedia.org/resource/Category:Subject–verb–object_languages http://dbpedia.org/resource/Category:Fusional_languages http://dbpedia.org/resource/Category:Languages_of_Liechtenstein http://dbpedia.org/resource/Category:Languages_of_Namibia http://dbpedia.org/resource/German_language http://dbpedia.org/resource/Category:Languages_of_Hungary http://dbpedia.org/ontology/Language http://dbpedia.org/resource/Category:Languages_of_Switzerland http://dbpedia.org/resource/Category:Languages_of_Germany German_language http://dbpedia.org/resource/Category:Languages_of_Trentino-Alto_Adige/Südtirol http://dbpedia.org/resource/Category:Languages_of_Austria http://dbpedia.org/resource/Category:Stress-timed_languages http://dbpedia.org/resource/Category:Languages_of_Belgium http://dbpedia.org/resource/Category:Subject–object–verb_languages http://dbpedia.org/resource/German_language","3","1","0","45","8","0","1"
"Venuto giù un pezzo di duomo #terremoto #mirandola down Villa_San_Giovanni Pezzo_(Villa_San_Giovanni) dome Duomo_(geologia) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","2","4","0","51","8","2","1"
"Terremoto Abruzzo: lo sport piange le sue vittime: Fonte: Il TempoMentre e' ancora disperso il giovane pilone de.. http://tinyurl.com/cetlwt geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Italian_region Abruzzi_e_Molise Geographical_feature recreation athletics exercise individual_sport Olympic_sport activity type_of_sport System express_emotion cry unfortunate victim inspiration seed laggard straggler young pylon_(architecture) Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:History_of_Abruzzo Abruzzi_e_Molise http://dbpedia.org/resource/Category:Geographical,_historical_and_cultural_regions_of_Italy http://dbpedia.org/resource/Category:History_of_Molise http://dbpedia.org/resource/Abruzzi_e_Molise http://dbpedia.org/resource/Abruzzi_e_Molise http://dbpedia.org/resource/Athletics_(sport) Athletics_(sport) http://dbpedia.org/resource/Athletics_(sport) Pylon_(architecture) http://dbpedia.org/resource/Category:Gates http://dbpedia.org/resource/Pylon_(architecture) http://dbpedia.org/resource/Category:Architectural_elements http://dbpedia.org/resource/Pylon_(architecture)","7","2","0","140","22","0","1"
"5 morti per il #terremoto ! change death biology faith being property process_(computing) event_(philosophy) philosophy geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography http://dbpedia.org/resource/Category:Death Death http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Senescence http://dbpedia.org/resource/Category:Demography http://dbpedia.org/resource/Death Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","1","2","0","27","5","1","1"
"#terremoto #mantova  segnalati danni a Moglia geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography change damage comune Moglia Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:Cities_and_towns_in_Lombardy http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://schema.org/Place http://dbpedia.org/resource/Italy http://dbpedia.org/ontology/Settlement http://dbpedia.org/resource/Moglia http://dbpedia.org/ontology/PopulatedPlace Moglia http://dbpedia.org/resource/Moglia","2","4","0","45","6","2","1"
"Terremoti - primo bilancio, tredici persone morte: Le vittime del terremoto che ha colpito la zona di L'Aquila s.. http://tinyurl.com/cmejdy geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography plan budget finance sales being person causal_agency subjectivism subject dead unfortunate victim geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography injure shoot anatomical_structure zona bird_of_prey eagle Common_name name Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Budget Budget http://dbpedia.org/resource/Category:Home_economics http://dbpedia.org/resource/Category:Budgets http://dbpedia.org/resource/Budget http://dbpedia.org/resource/Individual Individual http://dbpedia.org/resource/Category:Personhood http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:Self http://dbpedia.org/resource/Category:Individualism http://dbpedia.org/resource/Individual Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/resource/Category:National_symbols_of_Poland http://dbpedia.org/resource/Category:National_symbols_of_Yemen http://dbpedia.org/resource/Category:National_symbols_of_Ghana http://dbpedia.org/resource/Category:Birds_of_prey http://dbpedia.org/resource/Category:National_symbols_of_Romania http://dbpedia.org/resource/Category:Birds_on_stamps http://dbpedia.org/resource/Category:National_symbols_of_Liechtenstein http://dbpedia.org/resource/Category:Eagles http://dbpedia.org/resource/Category:National_symbols_of_Nigeria http://dbpedia.org/resource/Category:National_symbols_of_Spain http://dbpedia.org/resource/Category:National_symbols_of_Mexico Eagle http://dbpedia.org/ontology/Bird http://dbpedia.org/resource/Category:National_symbols_of_Egypt http://dbpedia.org/resource/Category:National_symbols_of_Iraq http://dbpedia.org/resource/Category:National_symbols_of_Austria http://dbpedia.org/resource/Category:National_symbols_of_Serbia http://dbpedia.org/resource/Category:Accipitridae http://dbpedia.org/ontology/Species http://dbpedia.org/resource/Category:National_symbols_of_Armenia http://dbpedia.org/resource/Category:National_symbols_of_Zambia http://dbpedia.org/resource/Category:National_symbols_of_the_Czech_Republic http://dbpedia.org/ontology/Animal http://dbpedia.org/resource/Category:National_symbols_of_Syria http://dbpedia.org/resource/Category:National_symbols_of_Germany http://dbpedia.org/resource/Category:Birds_by_common_name http://dbpedia.org/resource/Eagle http://dbpedia.org/resource/Eagle","7","2","1","140","23","0","1"
"Terremoto - dispersi ancora tra i 20 e i 30: All'Aquila e dintorni ci sono ancora tra le venti e le trenta perso.. http://tinyurl.com/dzapta geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography laggard straggler bird_of_prey eagle Common_name name section neighbourhood Ortsteil settlement human_geographic_territorial_entity community weather wind atmosphere Earth climate nature motion flow rapper Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/resource/Category:National_symbols_of_Poland http://dbpedia.org/resource/Category:National_symbols_of_Yemen http://dbpedia.org/resource/Category:National_symbols_of_Ghana http://dbpedia.org/resource/Category:Birds_of_prey http://dbpedia.org/resource/Category:National_symbols_of_Romania http://dbpedia.org/resource/Category:Birds_on_stamps http://dbpedia.org/resource/Category:National_symbols_of_Liechtenstein http://dbpedia.org/resource/Category:Eagles http://dbpedia.org/resource/Category:National_symbols_of_Nigeria http://dbpedia.org/resource/Category:National_symbols_of_Spain http://dbpedia.org/resource/Category:National_symbols_of_Mexico Eagle http://dbpedia.org/ontology/Bird http://dbpedia.org/resource/Category:National_symbols_of_Egypt http://dbpedia.org/resource/Category:National_symbols_of_Iraq http://dbpedia.org/resource/Category:National_symbols_of_Austria http://dbpedia.org/resource/Category:National_symbols_of_Serbia http://dbpedia.org/resource/Category:Accipitridae http://dbpedia.org/ontology/Species http://dbpedia.org/resource/Category:National_symbols_of_Armenia http://dbpedia.org/resource/Category:National_symbols_of_Zambia http://dbpedia.org/resource/Category:National_symbols_of_the_Czech_Republic http://dbpedia.org/ontology/Animal http://dbpedia.org/resource/Category:National_symbols_of_Syria http://dbpedia.org/resource/Category:National_symbols_of_Germany http://dbpedia.org/resource/Category:Birds_by_common_name http://dbpedia.org/resource/Eagle http://dbpedia.org/resource/Eagle http://dbpedia.org/resource/Category:Types_of_country_subdivisions http://dbpedia.org/resource/Category:Neighborhoods Neighbourhood http://dbpedia.org/resource/Neighbourhood http://dbpedia.org/resource/Neighbourhood Air_current http://dbpedia.org/resource/Air_current http://dbpedia.org/resource/Category:Atmospheric_dynamics http://dbpedia.org/resource/Air_current","3","3","1","140","27","0","1"
"#emilia 4 morti e 50 feriti per il terremoto, è sconvolgente ragazzi :( asterid_dicot_genus Emilia genus taxon change death biology faith being property process_(computing) event_(philosophy) philosophy people wounded geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography disconcerting male boy male person child human http://dbpedia.org/ontology/Plant http://dbpedia.org/resource/Emilia_(genus) Emilia_(genus) http://dbpedia.org/resource/Emilia_(genus) http://dbpedia.org/resource/Category:Death Death http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Senescence http://dbpedia.org/resource/Category:Demography http://dbpedia.org/resource/Death Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:Terms_for_males http://dbpedia.org/resource/Boy http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:Men http://dbpedia.org/resource/Category:Childhood Boy http://dbpedia.org/resource/Boy","4","3","0","72","11","1","1"
"Il Bisagno esplode, notte di terrore e morte a #Genova. Abitanti in fuga ai piani alti delle casehttp://t.co/9oYa45kpoq #AlluvioneGenova torrent_stream Bisagno river period night drama night_terror sleep_disorder person dweller species running_away escape wrestling percussion_instrument piano stringed_instrument keyboard_instrument musical_instrument Music_venue tall http://dbpedia.org/resource/Night Night http://dbpedia.org/resource/Category:Time_in_astronomy http://dbpedia.org/resource/Category:Night http://dbpedia.org/ontology/Country http://dbpedia.org/resource/Category:Parts_of_a_day http://dbpedia.org/resource/Night http://dbpedia.org/resource/Category:Parasomnias http://dbpedia.org/ontology/Disease http://dbpedia.org/resource/Category:Psychiatric_diagnosis http://dbpedia.org/resource/Category:Sleep_disorders http://dbpedia.org/resource/Night_terror Night_terror http://dbpedia.org/resource/Night_terror http://dbpedia.org/resource/Residency_(domicile) http://dbpedia.org/resource/Category:Residency http://dbpedia.org/ontology/Band Residency_(domicile) http://dbpedia.org/resource/Residency_(domicile) http://dbpedia.org/resource/Category:Martial_arts_in_the_United_States http://dbpedia.org/resource/Category:Amateur_wrestling http://dbpedia.org/resource/Collegiate_wrestling Collegiate_wrestling http://dbpedia.org/resource/Category:North_American_martial_arts http://dbpedia.org/resource/Category:Sports_rules_and_regulations http://dbpedia.org/resource/Category:College_wrestling_in_the_United_States http://dbpedia.org/resource/Collegiate_wrestling Fortepiano http://dbpedia.org/resource/Fortepiano http://dbpedia.org/resource/Category:Keyboard_instruments http://dbpedia.org/resource/Category:Early_musical_instruments http://dbpedia.org/resource/Fortepiano","10","0","0","136","22","2","1"
"Insomma, anche se si tratta di un #terremoto anche questi sono morti sul lavoro. even_if interact do_by geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography death Caduti_del_lavoro activity job labour Expressão_idiomática hypothesis Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:Employment http://dbpedia.org/resource/Job Job http://dbpedia.org/resource/Job","2","3","2","80","14","1","1"
"Terremoto:Vito, 250 Vittime (17 Da Identificare),11 Dispersi,1179 Feriti http://tinyurl.com/cejae4 geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography neighbourhood Vito_(quartiere_di_Reggio_Calabria) unfortunate victim laggard straggler people wounded Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","7","0","0","98","15","0","1"
"Ci mancava il terremoto! Speriamo che i morti rimangano solo 5! miss geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography change death biology faith being property process_(computing) event_(philosophy) philosophy be remain Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:Death Death http://dbpedia.org/resource/Death http://dbpedia.org/resource/Category:Senescence http://dbpedia.org/resource/Category:Demography http://dbpedia.org/resource/Death","2","3","1","63","11","0","1"
"2 feriti a Sant'Agostino.. #terremoto.. :(( people wounded commune_of_Romania Șanț theologian Augustine_of_Hippo Father saint Doctor_of_the_Church human episcopate geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography http://dbpedia.org/resource/ http://dbpedia.org/resource/Șanț http://dbpedia.org/resource/Category:Church_Fathers http://dbpedia.org/resource/Category:Music_theorists http://dbpedia.org/resource/Category:4th-century_Christian_theologians http://dbpedia.org/resource/Category:Converts_to_Christianity_from_atheism_or_agnosticism http://dbpedia.org/resource/Category:Augustinian_Order http://dbpedia.org/resource/Category:5th-century_writers http://dbpedia.org/resource/Category:Augustine_of_Hippo http://dbpedia.org/resource/Category:Berber_Christians http://dbpedia.org/resource/Category:Ancient_Roman_saints http://dbpedia.org/resource/Augustine_of_Hippo http://dbpedia.org/resource/Category:Mariology http://dbpedia.org/resource/Category:Latin_letter_writers http://dbpedia.org/ontology/ChristianBishop Augustine_of_Hippo http://dbpedia.org/resource/Category:4th-century_writers http://dbpedia.org/resource/Category:Christian_ethicists http://dbpedia.org/resource/Category:Existentialist_theologians http://dbpedia.org/resource/Category:5th-century_Christian_saints http://dbpedia.org/ontology/Cleric http://dbpedia.org/resource/Category:Numidian_saints http://dbpedia.org/resource/Category:Christian_existentialists http://dbpedia.org/resource/Category:People_from_Souk_Ahras http://schema.org/Person http://dbpedia.org/resource/Category:Aurelii http://dbpedia.org/resource/Category:Systematic_theologians http://dbpedia.org/resource/Category:Christian_mystics http://dbpedia.org/ontology/Agent http://dbpedia.org/resource/Category:Christian_philosophers http://dbpedia.org/resource/Category:5th-century_Romans http://dbpedia.org/resource/Category:Christianity_in_Algeria http://dbpedia.org/resource/Category:5th-century_Berber_people http://dbpedia.org/resource/Category:4th-century_Romans http://dbpedia.org/resource/Category:Late_Antique_Latin-language_writers http://dbpedia.org/resource/Category:Ancient_Roman_rhetoricians http://dbpedia.org/resource/Category:Doctors_of_the_Church http://dbpedia.org/resource/Category:African_philosophers http://dbpedia.org/resource/Category:430_deaths http://dbpedia.org/resource/Category:Sermon_writers http://dbpedia.org/resource/Category:4th-century_Berber_people http://dbpedia.org/resource/Category:5th-century_philosophers http://dbpedia.org/resource/Category:Autobiographers http://dbpedia.org/resource/Category:Neoplatonists http://dbpedia.org/resource/Category:Christian_apologists http://dbpedia.org/resource/Category:Anti-Gnosticism http://dbpedia.org/resource/Category:354_births http://dbpedia.org/resource/Category:5th-century_Christian_theologians http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:Chaoui_people http://dbpedia.org/resource/Category:Amillennialism http://dbpedia.org/resource/Category:Burials_at_San_Pietro_in_Ciel_d'Oro http://dbpedia.org/resource/Category:Roman-era_philosophers http://dbpedia.org/resource/Augustine_of_Hippo Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","2","1","0","43","6","1","1"
